,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,LOG PRICE,Chhattarpur,Chittaranjan Park,Common Wealth Games Village,Dilshad Garden,Dwarka,Greater Kailash,Hauz Khas,Kalkaji,Karol Bagh,Kirti Nagar,Lajpat Nagar,Laxmi Nagar,Mahavir Enclave,Malviya Nagar,Mathura Road,Mehrauli,New Friends Colony,Okhla,Other,Paschim Vihar,Patel Nagar,Rohini Sector,Safdarjung Enclave,Saket,Shahdara,Sheikh Sarai,Sultanpur,Uttam Nagar,Vasant Kunj,Vasundhara Enclave
116,1450.0,3,3.0,0.5,Lajpat Nagar,1.0,45000000,1,1,0,17.622173047734595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1350.0,3,3.0,0.5,Lajpat Nagar,1.0,21000000,1,0,0,16.860032995687696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1700.0,3,3.0,0.0,Lajpat Nagar,1.0,28000000,1,0,0,17.14771506813948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1600.0,3,3.0,0.0,Lajpat Nagar,2.0,29500000,1,0,0,17.19990082131005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1500.0,1,1.0,0.0,Lajpat Nagar,0.0,13500000,1,0,1,16.41820024340866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,800.0,2,2.0,0.0,Lajpat Nagar,1.0,14000000,1,1,0,16.454567887579532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1710.0,3,3.0,0.5,Lajpat Nagar,4.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1350.0,2,2.0,1.0,Lajpat Nagar,4.0,12500000,1,0,0,16.34123920227253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1500.0,3,3.0,0.5,Lajpat Nagar,2.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,750.0,2,2.0,0.5,Lajpat Nagar,2.0,11500000,1,1,0,16.25785759333348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,850.0,2,2.0,0.5,Lajpat Nagar,2.0,14600000,1,0,0,16.496532086678563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1575.0,3,3.0,0.5,Lajpat Nagar,1.0,25500000,1,1,0,17.054189010128656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1675.0,3,3.0,0.5,Lajpat Nagar,2.0,31000000,1,1,0,17.24949776244942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1350.0,3,3.0,0.5,Lajpat Nagar,2.0,22000000,1,0,0,16.90655301132259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,900.0,2,2.0,0.5,Lajpat Nagar,2.0,13400000,1,1,0,16.41076526492114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1800.0,3,3.0,0.5,Lajpat Nagar,2.0,35000000,0,1,0,17.37085861945369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,900.0,2,2.0,1.0,Lajpat Nagar,2.0,11000000,1,0,0,16.213405830762646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,900.0,2,2.0,0.0,Lajpat Nagar,2.0,6300000,1,0,0,15.65606019136176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,900.0,2,2.0,1.0,Lajpat Nagar,2.0,12500000,1,0,0,16.34123920227253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,800.0,2,2.0,0.0,Lajpat Nagar,1.0,14500000,1,1,0,16.489659207390805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1100.0,2,3.0,0.5,Lajpat Nagar,1.0,22500000,1,1,0,16.929025867174648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,810.0,2,2.0,0.5,Lajpat Nagar,1.0,15500000,1,1,0,16.556350581889475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1500.0,3,3.0,0.5,Lajpat Nagar,1.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,900.0,2,2.0,0.5,Lajpat Nagar,1.0,15800000,1,1,0,16.575520497997196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,825.0,2,2.0,0.0,Lajpat Nagar,1.0,15000000,1,1,0,16.523560759066484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,900.0,2,2.0,0.0,Lajpat Nagar,1.0,13000000,1,1,0,16.38045991542581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,875.0,2,2.0,0.0,Lajpat Nagar,1.0,15000000,1,1,0,16.523560759066484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1350.0,3,3.0,0.5,Lajpat Nagar,1.0,25000000,1,1,0,17.034386382832476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,750.0,2,2.0,0.5,Lajpat Nagar,1.0,16500000,1,1,0,16.61887093887081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,900.0,2,2.0,0.0,Lajpat Nagar,1.0,10300000,1,1,0,16.147654453199863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1350.0,3,3.0,0.5,Lajpat Nagar,1.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,900.0,2,2.0,0.0,Lajpat Nagar,1.0,11000000,1,0,0,16.213405830762646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1800.0,3,3.0,0.0,Lajpat Nagar,1.0,28500000,1,1,0,17.16541464523888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,900.0,2,2.0,0.0,Lajpat Nagar,1.0,11000000,1,0,0,16.213405830762646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,900.0,2,1.0,1.0,Other,1.0,11000000,1,0,1,16.213405830762646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,810.0,3,2.0,0.5,Other,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152,450.0,2,1.0,0.0,Other,1.0,3600000,1,0,0,15.096444403426338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,100.0,3,2.0,1.0,Other,1.0,4300000,1,1,0,15.27412558066379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,900.0,3,2.0,0.5,Other,1.0,4000000,1,0,0,15.201804919084164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,500.0,2,2.0,0.5,Other,1.0,1650000,1,0,1,14.316285845876763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,450.0,1,1.0,1.0,Other,1.0,2000000,1,0,0,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,75.0,2,2.0,0.5,Other,1.0,3000000,1,0,0,14.914122846632385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158,270.0,2,1.0,0.5,Other,1.0,1400000,1,0,1,14.151982794585487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,500.0,2,1.0,0.5,Other,1.0,2000000,1,0,0,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,444.0,2,2.0,0.0,Other,1.0,2000000,1,0,1,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,400.0,1,1.0,1.0,Other,1.0,2000000,1,0,0,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,729.0,3,4.0,1.0,Other,1.0,2600000,1,0,0,14.77102200299171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,4050.0,6,3.0,1.0,Other,1.0,5100000,1,0,0,15.444751097694555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,2400.0,6,4.0,1.0,Other,1.0,6000000,1,0,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,450.0,2,2.0,1.0,Other,1.0,4000000,1,0,0,15.201804919084164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,405.0,2,3.0,1.0,Other,1.0,6200000,1,0,0,15.64005985001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,666.0,1,2.0,1.0,Other,1.0,3500000,1,0,0,15.068273526459642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,1000.0,2,2.0,0.5,Rohini Sector,1.0,7600000,1,0,1,15.84365880525656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169,1360.0,4,3.0,0.5,Rohini Sector,1.0,13500000,1,1,0,16.41820024340866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
170,1550.0,4,3.0,0.5,Rohini Sector,1.0,12500000,1,1,0,16.34123920227253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
171,850.0,3,2.0,0.5,Rohini Sector,1.0,6500000,1,1,0,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
172,2170.0,4,4.0,0.0,Rohini Sector,2.0,22000000,1,1,0,16.90655301132259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,720.0,3,2.0,0.5,Rohini Sector,1.0,6000000,1,1,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,850.0,3,2.0,0.5,Rohini Sector,1.0,7300000,1,1,0,15.80338490611862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,950.0,3,2.0,0.5,Rohini Sector,1.0,7600000,1,1,0,15.84365880525656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,2300.0,4,4.0,0.5,Rohini Sector,1.0,20000000,1,1,0,16.811242831518264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,1300.0,4,4.0,0.5,Rohini Sector,1.0,15000000,1,1,0,16.523560759066484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,1100.0,3,2.0,0.5,Rohini Sector,1.0,6200000,1,1,0,15.64005985001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,1030.0,3,2.0,1.0,Rohini Sector,1.0,6200000,1,1,0,15.64005985001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,350.0,1,1.0,0.5,Other,1.0,2300000,1,1,0,14.648419680899378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,750.0,2,2.0,0.5,Rohini Sector,1.0,5000000,1,1,1,15.424948470398375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,720.0,2,2.0,0.5,Rohini Sector,1.0,4700000,1,1,1,15.363073066680286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,800.0,2,2.0,0.5,Rohini Sector,1.0,5500000,1,1,1,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,350.0,1,1.0,0.5,Rohini Sector,1.0,2000000,1,1,1,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,980.0,3,2.0,0.5,Rohini Sector,1.0,7300000,1,1,1,15.80338490611862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,1600.0,4,3.0,0.5,Rohini Sector,1.0,13000000,1,1,1,16.38045991542581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,1450.0,3,3.0,0.5,Rohini Sector,1.0,11500000,1,1,1,16.25785759333348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,445.0,2,2.0,0.5,Rohini Sector,1.0,2800000,1,1,1,14.845129975145433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189,380.0,1,1.0,0.5,Rohini Sector,1.0,2200000,1,1,1,14.603967918328545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,680.0,2,2.0,0.5,Rohini Sector,1.0,4400000,1,1,1,15.29711509888849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,1600.0,3,3.0,0.5,Rohini Sector,1.0,13500000,1,1,1,16.41820024340866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192,630.0,2,2.0,0.5,Rohini Sector,1.0,4100000,1,1,1,15.226497531674536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,1500.0,3,2.0,0.5,Rohini Sector,1.0,12000000,1,1,1,16.300417207752275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,550.0,2,2.0,0.5,Rohini Sector,1.0,3500000,1,1,1,15.068273526459642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,2500.0,4,3.0,0.5,Rohini Sector,1.0,15000000,1,1,1,16.523560759066484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,2800.0,5,4.0,0.5,Rohini Sector,1.0,17500000,1,1,1,16.67771143889374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,300.0,1,1.0,0.5,Rohini Sector,1.0,1900000,1,1,1,14.457364444136669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,800.0,3,2.0,0.5,Rohini Sector,1.0,5500000,1,1,1,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,1295.0,3,2.0,0.5,Rohini Sector,1.0,10000000,1,1,1,16.11809565095832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,700.0,3,2.0,0.5,Rohini Sector,1.0,4700000,1,1,1,15.363073066680286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,350.0,1,1.0,0.5,Rohini Sector,1.0,2400000,1,1,0,14.690979295318174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,450.0,2,2.0,0.5,Rohini Sector,1.0,3800000,1,1,0,15.150511624696614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,2200.0,4,4.0,0.5,Rohini Sector,1.0,23000000,1,1,0,16.951004773893423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,2300.0,4,4.0,0.5,Rohini Sector,1.0,24500000,1,1,0,17.014183675514957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,1150.0,3,2.0,0.5,Rohini Sector,1.0,10000000,1,1,0,16.11809565095832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,800.0,3,2.0,0.5,Rohini Sector,1.0,5500000,1,1,0,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,850.0,3,2.0,0.5,Rohini Sector,1.0,7000000,1,1,0,15.761420707019587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,720.0,3,2.0,0.5,Rohini Sector,1.0,6500000,1,1,0,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,4688.0,5,4.0,0.0,Patel Nagar,1.0,135000000,0,1,1,18.720785336402702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,750.0,2,2.0,0.5,Rohini Sector,1.0,5000000,1,1,1,15.424948470398375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
211,3901.0,4,4.0,0.0,Patel Nagar,1.0,93000000,0,1,1,18.34811005111753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,950.0,3,2.0,1.0,Uttam Nagar,1.0,4370000,1,1,1,15.290273567071774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,1000.0,3,2.0,0.0,Dwarka,1.0,4620000,1,1,1,15.345905263057922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,850.0,2,1.0,0.5,Dwarka,1.0,1900000,1,1,1,14.457364444136669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2400.0,4,4.0,0.5,Greater Kailash,1.0,70000000,1,1,1,18.064005800013632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1350.0,3,2.0,0.0,Dwarka,1.0,5130000,1,1,1,15.450616217146953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,540.0,2,2.0,0.5,Dwarka,1.0,3000000,1,1,1,14.914122846632385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1387.0,4,4.0,0.0,Dwarka,1.0,5890000,1,1,1,15.58876655562777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,540.0,2,2.0,0.5,Uttam Nagar,1.0,3300000,1,1,1,15.009433026436708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220,976.0,2,2.0,1.0,Okhla,1.0,24900000,1,1,1,17.030378361434938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,1050.0,3,2.0,0.0,Dwarka,1.0,3700000,1,1,1,15.123843377614453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2700.0,4,3.0,0.5,Greater Kailash,1.0,60000000,1,1,0,17.909855120186375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1500.0,3,2.0,0.0,Dwarka,1.0,17400000,1,0,1,16.671980764184756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2900.0,5,5.0,1.0,Other,1.0,51000000,0,1,0,17.7473361906886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,5025.0,5,6.0,0.0,Greater Kailash,4.0,170000000,0,1,0,18.951308995014536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1000.0,3,2.0,0.5,Uttam Nagar,1.0,5510000,0,1,0,15.522075181129097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,1135.0,3,3.0,1.0,Karol Bagh,2.0,25000000,0,0,1,17.034386382832476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2306.0,3,3.0,0.0,Patel Nagar,1.0,57000000,0,1,1,17.858561825798823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,850.0,2,2.0,0.5,Other,1.0,2940000,0,1,1,14.893920139314865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,1200.0,3,3.0,0.5,Dwarka,1.0,15500000,1,0,1,16.556350581889475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1700.0,3,2.0,0.5,Dwarka,1.0,17200000,1,0,1,16.660419941783683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1800.0,4,3.0,0.5,Other,2.0,55000000,1,0,0,17.822843743196746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,1100.0,2,2.0,0.5,Vasant Kunj,1.0,15000000,1,0,1,16.523560759066484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,22050.0,4,4.0,0.5,Greater Kailash,2.0,51000000,0,1,0,17.7473361906886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1550.0,4,3.0,0.5,Rohini Sector,1.0,13000000,1,1,0,16.38045991542581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,1600.0,3,3.0,0.5,Greater Kailash,1.0,30000000,1,1,0,17.216707939626428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,700.0,2,2.0,0.5,Other,1.0,2400000,1,1,0,14.690979295318174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,45.0,4,3.0,0.0,Okhla,1.0,5500000,1,1,0,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,3510.0,4,4.0,0.5,New Friends Colony,2.0,45000000,1,0,0,17.622173047734595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240,4500.0,4,4.0,0.5,New Friends Colony,2.0,60000000,1,1,0,17.909855120186375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1800.0,4,4.0,0.5,New Friends Colony,2.0,65000000,1,1,0,17.98989782785991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,6000.0,5,5.0,0.5,New Friends Colony,1.0,220000000,1,1,0,19.209138104316636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,4300.0,4,4.0,0.0,New Friends Colony,2.0,60000000,1,0,0,17.909855120186375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1700.0,3,3.0,0.5,New Friends Colony,2.0,38500000,1,1,0,17.466168799258014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
